technic,basis,file1,file2,global time,cpu time,result
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfolioqaoa_nativegates_ibm_qiskit_opt0_5.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfolioqaoa_nativegates_ibm_qiskit_opt0_5.qasm.gm.qasm,1.912484884262085,0.0308649999999999,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfolioqaoa_nativegates_ibm_qiskit_opt0_6.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfolioqaoa_nativegates_ibm_qiskit_opt0_6.qasm.gm.qasm,23.47646117210388,0.0027409999999999,False
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfolioqaoa_nativegates_ibm_qiskit_opt0_6.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfolioqaoa_nativegates_ibm_qiskit_opt0_6.qasm.gm.qasm,599.9687149524689,0.0029129999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfolioqaoa_nativegates_ibm_qiskit_opt0_6.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfolioqaoa_nativegates_ibm_qiskit_opt0_6.qasm.gm.qasm,18.76548218727112,0.040236,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfolioqaoa_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfolioqaoa_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,456.9121117591858,0.004519,False
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfolioqaoa_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfolioqaoa_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,599.9781949520111,0.004865,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfolioqaoa_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfolioqaoa_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,600.0441741943359,0.0596149999999999,TIMEOUT
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfoliovqe_nativegates_ibm_qiskit_opt0_5.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfoliovqe_nativegates_ibm_qiskit_opt0_5.qasm.gm.qasm,0.6187868118286133,0.0024489999999999,False
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfoliovqe_nativegates_ibm_qiskit_opt0_5.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfoliovqe_nativegates_ibm_qiskit_opt0_5.qasm.gm.qasm,600.0272300243378,0.0032979999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfoliovqe_nativegates_ibm_qiskit_opt0_5.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfoliovqe_nativegates_ibm_qiskit_opt0_5.qasm.gm.qasm,1.8026480674743652,0.0284389999999999,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfoliovqe_nativegates_ibm_qiskit_opt0_6.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfoliovqe_nativegates_ibm_qiskit_opt0_6.qasm.gm.qasm,12.315855026245115,0.0037039999999999,False
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfoliovqe_nativegates_ibm_qiskit_opt0_6.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfoliovqe_nativegates_ibm_qiskit_opt0_6.qasm.gm.qasm,599.9953079223633,0.0029989999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfoliovqe_nativegates_ibm_qiskit_opt0_6.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfoliovqe_nativegates_ibm_qiskit_opt0_6.qasm.gm.qasm,15.208723068237305,0.037374,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfoliovqe_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfoliovqe_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,40.26895165443421,0.003917,False
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfoliovqe_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfoliovqe_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,600.0149459838867,0.0038739999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/portfoliovqe_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/portfoliovqe_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,182.85638189315796,0.0558839999999999,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingcall_nativegates_ibm_qiskit_opt0_5.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingcall_nativegates_ibm_qiskit_opt0_5.qasm.gm.qasm,0.2642791271209717,0.004117,False
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingcall_nativegates_ibm_qiskit_opt0_5.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingcall_nativegates_ibm_qiskit_opt0_5.qasm.gm.qasm,188.2153880596161,0.0022599999999999,False
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingcall_nativegates_ibm_qiskit_opt0_5.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingcall_nativegates_ibm_qiskit_opt0_5.qasm.gm.qasm,0.0961349010467529,0.021838,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingcall_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingcall_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,33.10319209098816,0.003667,False
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingcall_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingcall_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,600.0248267650604,0.0033199999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingcall_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingcall_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,0.442363977432251,0.059591,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingcall_nativegates_ibm_qiskit_opt0_9.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingcall_nativegates_ibm_qiskit_opt0_9.qasm.gm.qasm,206.11267709732056,0.004265,False
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingcall_nativegates_ibm_qiskit_opt0_9.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingcall_nativegates_ibm_qiskit_opt0_9.qasm.gm.qasm,599.9947061538696,0.004506,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingcall_nativegates_ibm_qiskit_opt0_9.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingcall_nativegates_ibm_qiskit_opt0_9.qasm.gm.qasm,0.9029932022094728,0.077469,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingput_nativegates_ibm_qiskit_opt0_5.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingput_nativegates_ibm_qiskit_opt0_5.qasm.gm.qasm,0.3080906867980957,0.002948,False
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingput_nativegates_ibm_qiskit_opt0_5.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingput_nativegates_ibm_qiskit_opt0_5.qasm.gm.qasm,600.0036013126373,0.0021329999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingput_nativegates_ibm_qiskit_opt0_5.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingput_nativegates_ibm_qiskit_opt0_5.qasm.gm.qasm,0.1133530139923095,0.028676,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingput_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingput_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,27.29803705215454,0.003578,False
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingput_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingput_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,599.9954330921173,0.003661,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingput_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingput_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,0.4526197910308838,0.0525399999999999,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingput_nativegates_ibm_qiskit_opt0_9.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingput_nativegates_ibm_qiskit_opt0_9.qasm.gm.qasm,600.0642638206482,0.004067,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingput_nativegates_ibm_qiskit_opt0_9.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingput_nativegates_ibm_qiskit_opt0_9.qasm.gm.qasm,600.0110063552856,0.005699,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/pricingput_nativegates_ibm_qiskit_opt0_9.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/pricingput_nativegates_ibm_qiskit_opt0_9.qasm.gm.qasm,1.1776189804077148,0.0759409999999999,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qaoa_nativegates_ibm_qiskit_opt0_11.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qaoa_nativegates_ibm_qiskit_opt0_11.qasm.gm.qasm,600.052080154419,0.0036069999999999,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qaoa_nativegates_ibm_qiskit_opt0_11.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qaoa_nativegates_ibm_qiskit_opt0_11.qasm.gm.qasm,600.0155279636383,0.0035609999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qaoa_nativegates_ibm_qiskit_opt0_11.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qaoa_nativegates_ibm_qiskit_opt0_11.qasm.gm.qasm,0.0951910018920898,0.06377,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qaoa_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qaoa_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,0.0436480045318603,0.002152,False
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qaoa_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qaoa_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,44.56539011001587,0.002114,False
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qaoa_nativegates_ibm_qiskit_opt0_7.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qaoa_nativegates_ibm_qiskit_opt0_7.qasm.gm.qasm,0.0395750999450683,0.025851,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qaoa_nativegates_ibm_qiskit_opt0_9.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qaoa_nativegates_ibm_qiskit_opt0_9.qasm.gm.qasm,280.13886070251465,0.003309,False
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qaoa_nativegates_ibm_qiskit_opt0_9.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qaoa_nativegates_ibm_qiskit_opt0_9.qasm.gm.qasm,600.035670042038,0.0024319999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qaoa_nativegates_ibm_qiskit_opt0_9.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qaoa_nativegates_ibm_qiskit_opt0_9.qasm.gm.qasm,0.0750741958618164,0.052983,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qft_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qft_nativegates_ibm_qiskit_opt0_16.qasm.gm.qasm,600.0258212089539,0.003664,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qft_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qft_nativegates_ibm_qiskit_opt0_16.qasm.gm.qasm,600.0393767356873,0.005888,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qft_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qft_nativegates_ibm_qiskit_opt0_16.qasm.gm.qasm,0.2136681079864502,0.1847349999999999,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qft_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qft_nativegates_ibm_qiskit_opt0_32.qasm.gm.qasm,600.0173850059509,0.011813,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qft_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qft_nativegates_ibm_qiskit_opt0_32.qasm.gm.qasm,600.0250370502472,0.0193289999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qft_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qft_nativegates_ibm_qiskit_opt0_32.qasm.gm.qasm,600.0251650810242,1.4223690000000002,TIMEOUT
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qft_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qft_nativegates_ibm_qiskit_opt0_64.qasm.gm.qasm,600.0163688659668,0.0345969999999999,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qft_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qft_nativegates_ibm_qiskit_opt0_64.qasm.gm.qasm,600.0177991390228,0.062212,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qft_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qft_nativegates_ibm_qiskit_opt0_64.qasm.gm.qasm,12.88334608078003,12.378815,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qftentangled_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qftentangled_nativegates_ibm_qiskit_opt0_16.qasm.gm.qasm,599.9461708068848,0.0038799999999999,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qftentangled_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qftentangled_nativegates_ibm_qiskit_opt0_16.qasm.gm.qasm,600.014888048172,0.0068489999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qftentangled_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qftentangled_nativegates_ibm_qiskit_opt0_16.qasm.gm.qasm,0.2176778316497802,0.192185,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qftentangled_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qftentangled_nativegates_ibm_qiskit_opt0_32.qasm.gm.qasm,599.9875612258911,0.012028,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qftentangled_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qftentangled_nativegates_ibm_qiskit_opt0_32.qasm.gm.qasm,599.9661550521851,0.0182669999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qftentangled_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qftentangled_nativegates_ibm_qiskit_opt0_32.qasm.gm.qasm,1.491645097732544,1.402395,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qftentangled_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qftentangled_nativegates_ibm_qiskit_opt0_64.qasm.gm.qasm,600.0076739788055,0.0367879999999999,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qftentangled_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qftentangled_nativegates_ibm_qiskit_opt0_64.qasm.gm.qasm,600.0057389736176,0.062172,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qftentangled_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qftentangled_nativegates_ibm_qiskit_opt0_64.qasm.gm.qasm,27.56703209877014,12.458181,False
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qnn_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qnn_nativegates_ibm_qiskit_opt0_16.qasm.gm.qasm,600.0366098880768,0.007717,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qnn_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qnn_nativegates_ibm_qiskit_opt0_16.qasm.gm.qasm,600.0073871612549,0.0112709999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qnn_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qnn_nativegates_ibm_qiskit_opt0_16.qasm.gm.qasm,600.1946332454681,0.342844,TIMEOUT
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qnn_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qnn_nativegates_ibm_qiskit_opt0_32.qasm.gm.qasm,600.0005362033844,0.023413,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qnn_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qnn_nativegates_ibm_qiskit_opt0_32.qasm.gm.qasm,600.0057709217072,0.034247,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qnn_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qnn_nativegates_ibm_qiskit_opt0_32.qasm.gm.qasm,600.0835032463074,2.857545,TIMEOUT
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qnn_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qnn_nativegates_ibm_qiskit_opt0_64.qasm.gm.qasm,599.9750289916992,0.1122509999999999,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qnn_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qnn_nativegates_ibm_qiskit_opt0_64.qasm.gm.qasm,599.9968106746674,0.1438330000000001,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qnn_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qnn_nativegates_ibm_qiskit_opt0_64.qasm.gm.qasm,600.0133788585663,29.629323,TIMEOUT
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeexact_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qpeexact_nativegates_ibm_qiskit_opt0_16.qasm.gm.qasm,600.0021200180054,0.0057909999999999,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeexact_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qpeexact_nativegates_ibm_qiskit_opt0_16.qasm.gm.qasm,599.994550704956,0.0066869999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeexact_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/gm/qpeexact_nativegates_ibm_qiskit_opt0_16.qasm.gm.qasm,0.6720180511474609,0.1976689999999999,False
